,Dia,Estado,Municipio,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
546319,2023-10-19,PARÁ,PARAGOMINAS,6.0,0.0,1.0,-2.9512,-47.004299,0
1746021,2023-10-28,MARANHÃO,SANTA LUZIA,5.0,0.0,1.0,-4.58817,-46.16451,1.3
1853436,2023-11-04,MARANHÃO,BURITICUPU,10.0,0.07,1.0,-4.1819,-46.3004,57.7
2014461,2023-11-13,PARÁ,TOMÉ-AÇU,7.0,0.0,1.0,-2.8876,-48.25434,32.7
2020059,2023-11-13,PARÁ,ALMEIRIM,7.0,0.0,1.0,-1.369,-52.3558,80.7
1597392,2023-08-25,MATO GROSSO,PORTO DOS GAÚCHOS,11.0,0.11,1.0,-11.87118,-56.90798,1.0
1323081,2023-08-12,MATO GROSSO,SANTA CRUZ DO XINGU,9.0,0.0,1.0,-10.12521,-52.2035,13.5
357859,2023-10-08,PARÁ,CURUÁ,3.0,0.0,1.0,-1.8599,-54.9898,53.9
1305778,2023-08-10,MATO GROSSO,NORTELÂNDIA,25.0,0.0,1.0,-14.1621,-56.8494,184.6
134046,2023-06-28,MATO GROSSO,PEIXOTO DE AZEVEDO,15.0,0.0,1.0,-10.3405,-54.366501,0
30206,2023-03-23,RORAIMA,PACARAIMA,6.0,0.0,1.0,4.80226,-60.70115,4.9
1526071,2023-08-22,MATO GROSSO,ITAÚBA,9.0,0.0,1.0,-11.3454,-55.5339,163.3
1274640,2023-08-06,PARÁ,JACAREACANGA,49.0,0.4,1.0,-9.1744,-56.916,53.2
2144114,2023-11-19,RONDÔNIA,ALTO ALEGRE DOS PARECIS,6.0,0.61,1.0,-13.0916,-62.2091,123.1
1027371,2023-09-18,RONDÔNIA,CEREJEIRAS,4.0,0.0,1.0,-13.2863,-61.6734,55.0
2207444,2023-12-02,RORAIMA,AMAJARI,6.0,0.0,1.0,3.7484,-60.9618,74.5
27926,2023-03-22,RORAIMA,BONFIM,6.0,0.0,1.0,2.41766,-60.07203,4.0
2316352,2023-07-30,MATO GROSSO,CLÁUDIA,59.0,0.0,1.0,-11.30961,-55.11848,36.9
1336154,2023-08-14,PARÁ,ALTAMIRA,4.0,0.0,1.0,-8.50106,-54.68035,1.2
1120004,2023-09-24,PARÁ,CONCEIÇÃO DO ARAGUAIA,19.0,0.1,1.0,-8.02448,-49.66754,1.6
1485365,2023-08-21,PARÁ,CUMARU DO NORTE,11.0,0.0,1.0,-7.70432,-51.08049,4.0
1252217,2023-08-04,MATO GROSSO,MARCELÂNDIA,22.0,0.0,1.0,-10.7973,-54.0351,212.7
2112333,2023-11-17,RONDÔNIA,ALTA FLORESTA D'OESTE,7.0,0.0,1.0,-12.9367,-62.5854,87.9
1251741,2023-08-04,MATO GROSSO,MARCELÂNDIA,22.0,0.0,1.0,-10.797,-54.0556,671.9
950040,2023-08-29,MATO GROSSO,SÃO JOSÉ DO XINGU,29.0,2.39,1.0,-10.9095,-52.5794,68.1
974888,2023-09-15,PARÁ,GOIANÉSIA DO PARÁ,36.0,0.0,1.0,-3.9995,-48.9867,71.5
377925,2023-10-09,PARÁ,TAILÂNDIA,0.0,0.04,1.0,-2.76855,-48.95021,1.6
562283,2023-10-20,MATO GROSSO,PONTES E LACERDA,7.0,0.46,1.0,-15.8031,-59.652302,0
2110572,2023-11-17,PARÁ,PORTO DE MOZ,22.0,0.0,1.0,-1.73636,-52.07113,4.5
1878535,2023-11-05,MARANHÃO,ZÉ DOCA,3.0,0.0,1.0,-3.3677,-45.6235,91.2
2300493,2023-11-23,MARANHÃO,ZÉ DOCA,9.0,5.04,1.0,-3.4057,-45.4649,78.6
2158268,2023-11-21,MARANHÃO,PINHEIRO,11.0,0.1,1.0,-2.7381,-45.1299,86.4
2093319,2023-11-16,RONDÔNIA,ALTO ALEGRE DOS PARECIS,5.0,0.0,1.0,-13.104,-62.12763,12.1
961200,2023-09-15,PARÁ,CONCEIÇÃO DO ARAGUAIA,12.0,0.0,1.0,-7.9412,-49.2989,55.3
2166669,2023-11-20,AMAPÁ,TARTARUGALZINHO,45.0,0.0,1.0,1.25882,-50.60122,2.9
1768407,2023-10-29,MARANHÃO,ALTO ALEGRE DO PINDARÉ,10.0,0.0,1.0,-3.8491,-45.9825,251.7
1501981,2023-08-21,PARÁ,SÃO FÉLIX DO XINGU,12.0,0.0,1.0,-6.80627,-52.6566,5.2
1072115,2023-09-21,RONDÔNIA,PRESIDENTE MÉDICI,3.0,0.2,1.0,-11.27326,-61.99875,4.1
1038165,2023-09-19,MARANHÃO,AÇAILÂNDIA,5.0,0.0,1.0,-4.81583,-47.84169,17.3
2048957,2023-11-14,RORAIMA,BONFIM,7.0,0.0,1.0,3.52539,-59.923,2.3
211273,2023-07-24,RONDÔNIA,PORTO VELHO,7.0,0.0,1.0,-9.54147,-65.95284,6.3
1644746,2023-07-26,MATO GROSSO,TABAPORÃ,53.0,0.0,1.0,-11.1791,-56.9331,68.5
200314,2023-07-23,MATO GROSSO,FELIZ NATAL,37.0,0.0,1.0,-12.185765,-54.309292,0
2268081,2023-12-25,MARANHÃO,SANTA LUZIA,3.0,0.0,1.0,-4.57936,-46.11462,29.3
961287,2023-08-29,AMAZONAS,MANAQUIRI,2.0,0.2,1.0,-3.6398,-60.5846,82.4
1911633,2023-10-26,PARÁ,GOIANÉSIA DO PARÁ,2.0,0.0,1.0,-4.0557,-48.8774,72.0
1926160,2023-11-06,MARANHÃO,PENALVA,24.0,0.0,1.0,-3.21156,-45.36791,16.0
1341663,2023-08-14,PARÁ,TUCURUÍ,8.0,0.0,1.0,-3.69851,-49.96898,4.9
500369,2023-10-15,MARANHÃO,BOM JARDIM,7.0,1.4,1.0,-3.66,-45.95,0
1227746,2023-09-30,MARANHÃO,SANTA LUZIA,16.0,0.0,1.0,-4.20167,-45.76509,19.6
1982345,2023-11-12,MARANHÃO,VIANA,3.0,0.0,1.0,-3.00765,-45.15459,34.4
409626,2023-10-10,PARÁ,PACAJÁ,8.0,0.0,1.0,-3.81303,-51.10167,1.3
2107663,2023-11-17,AMAPÁ,PRACUÚBA,25.0,0.0,1.0,1.5561,-50.597,179.9
168690,2023-07-15,PARÁ,SANTANA DO ARAGUAIA,54.0,0.0,1.0,-9.14334,-50.41578,21.6
1160912,2023-09-26,PARÁ,ÓBIDOS,3.0,0.0,1.0,1.83085,-55.71476,38.0
1389042,2023-08-17,MATO GROSSO,NOVA MARINGÁ,2.0,0.0,1.0,-13.0164,-56.8177,242.1
1293630,2023-08-09,RONDÔNIA,VILHENA,55.0,0.0,1.0,-12.3098,-59.88178,1.1
1038709,2023-09-19,RONDÔNIA,PIMENTEIRAS DO OESTE,5.0,1.45,1.0,-13.4381,-61.702,947.1
827143,2023-09-09,PARÁ,SÃO FÉLIX DO XINGU,2.0,0.0,1.0,-6.43529,-52.65348,23.3
451192,2023-10-12,MATO GROSSO,RONDOLÂNDIA,2.0,0.1,1.0,-10.7301,-60.7494,49.9
1918657,2023-10-31,MARANHÃO,SANTA LUZIA,7.0,0.0,1.0,-4.71262,-46.00128,8.0
1263071,2023-08-06,PARÁ,DOM ELISEU,39.0,0.0,1.0,-3.9303,-48.0867,84.6
2036558,2023-11-14,PARÁ,TUCURUÍ,6.0,0.0,1.0,-3.83257,-49.81771,17.1
308132,2023-10-05,PARÁ,PRAINHA,3.0,0.0,1.0,-1.69497,-53.67428,56.4
1287789,2023-08-08,PARÁ,ALTAMIRA,26.0,0.0,1.0,-8.5756,-54.68408,45.1
1221797,2023-09-30,MARANHÃO,BURITICUPU,113.0,0.0,1.0,-4.6653,-46.3418,55.8
1368401,2023-08-16,MATO GROSSO,RONDOLÂNDIA,0.0,0.0,1.0,-10.8236,-60.7633,81.8
1074545,2023-09-21,PARÁ,RONDON DO PARÁ,35.0,0.0,1.0,-4.2794,-48.6317,83.8
252503,2023-10-03,MARANHÃO,AÇAILÂNDIA,15.0,0.0,1.0,-4.7299,-47.8102,66.5
2135369,2023-11-19,MARANHÃO,NOVA OLINDA DO MARANHÃO,13.0,1.07,1.0,-2.6612,-45.7611,57.0
957145,2023-08-29,MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,13.0,0.0,1.0,-15.3524,-59.9628,59.3
1248258,2023-08-03,MATO GROSSO,PARANATINGA,65.0,0.0,1.0,-13.2592,-54.3489,143.6
1131815,2023-09-25,RONDÔNIA,CEREJEIRAS,2.0,0.0,1.0,-13.1727,-61.6422,75.1
2178960,2023-11-25,PARÁ,CHAVES,3.0,0.0,1.0,-0.23912,-49.10132,5.3
573592,2023-10-21,MATO GROSSO,CANABRAVA DO NORTE,6.0,0.0,1.0,-11.33383,-51.86005,22.6
1246867,2023-08-03,MATO GROSSO,PARANATINGA,68.0,0.0,1.0,-13.278,-54.3675,42.5
2009570,2023-11-13,PARÁ,FLORESTA DO ARAGUAIA,3.0,0.0,1.0,-7.3982,-49.3847,54.3
1747739,2023-10-28,AMAPÁ,VITÓRIA DO JARI,4.0,0.0,1.0,-0.91288,-52.31807,24.3
563147,2023-10-21,MATO GROSSO,CANABRAVA DO NORTE,6.0,0.0,1.0,-11.35992,-51.87623,10.7
360907,2023-10-08,PARÁ,ÓBIDOS,15.0,0.0,1.0,1.93053,-55.6502,11.9
1004281,2023-09-16,MARANHÃO,BREJO DE AREIA,89.0,0.0,1.0,-4.4465,-45.6621,215.4
1977914,2023-11-12,MATO GROSSO,PONTES E LACERDA,14.0,0.0,1.0,-15.66238,-59.45848,1.4
291460,2023-10-05,PARÁ,AURORA DO PARÁ,12.0,0.1,1.0,-2.4861,-48.029,102.8
2189032,2023-11-27,MARANHÃO,BOM JARDIM,0.0,0.0,1.0,-3.54789,-46.01748,9.8
1271497,2023-08-06,MATO GROSSO,MARCELÂNDIA,35.0,0.0,1.0,-10.58832,-53.98882,8.7
1038191,2023-09-19,MARANHÃO,ITINGA DO MARANHÃO,54.0,0.0,1.0,-3.97387,-47.01703,13.2
1695217,2023-10-27,MARANHÃO,SANTA LUZIA,4.0,0.0,1.0,-4.48178,-45.87393,1.8
1203227,2023-09-28,AMAZONAS,BARCELOS,3.0,0.08,1.0,-0.83416,-63.24175,5.9
1835432,2023-11-03,RONDÔNIA,JI-PARANÁ,3.0,0.0,1.0,-10.84104,-61.75625,8.2
1137562,2023-09-25,AMAZONAS,LÁBREA,3.0,0.0,1.0,-8.7408,-66.8413,98.3
2003413,2023-11-13,PARÁ,URUARÁ,6.0,0.0,1.0,-3.69574,-53.68527,1.5
1417159,2023-08-18,MATO GROSSO,SÃO JOSÉ DO RIO CLARO,3.0,0.0,1.0,-13.16619,-56.76393,7.2
2328048,2023-07-29,PARÁ,GOIANÉSIA DO PARÁ,34.0,1.19,1.0,-3.77721,-48.980915,0
1241334,2023-08-01,PARÁ,CONCEIÇÃO DO ARAGUAIA,63.0,0.0,1.0,-8.1421,-49.7744,74.2
2051845,2023-11-14,MARANHÃO,SANTA LUZIA,8.0,0.0,1.0,-4.4434,-46.1314,77.1
154813,2023-07-06,TOCANTINS,ARAPOEMA,49.0,0.0,1.0,-7.72955,-48.84938,31.2
933460,2023-09-14,PARÁ,URUARÁ,14.0,0.0,1.0,-4.13444,-54.0686,5.7
953620,2023-09-15,PARÁ,SÃO FÉLIX DO XINGU,8.0,0.0,1.0,-6.5527,-52.4197,55.5
31344,2023-03-25,RORAIMA,NORMANDIA,12.0,0.31,1.0,4.03262,-60.19879,2.7
757964,2023-09-07,PARÁ,RONDON DO PARÁ,36.0,0.0,1.0,-4.1138,-48.424,67.5
1125475,2023-09-25,PARÁ,ULIANÓPOLIS,33.0,0.0,1.0,-3.78106,-47.60841,1.3
2283724,2023-11-30,MARANHÃO,ZÉ DOCA,1.0,0.0,1.0,-3.19663,-45.66187,1.0
2014966,2023-11-13,MARANHÃO,NOVA OLINDA DO MARANHÃO,4.0,0.0,1.0,-2.99404,-45.88593,3.2
979752,2023-09-16,MATO GROSSO,NOVA BANDEIRANTES,2.0,0.0,1.0,-9.8385,-57.8212,24.3
1793465,2023-10-31,AMAPÁ,AMAPÁ,12.0,0.0,1.0,2.0161,-50.881,87.0
958991,2023-09-15,PARÁ,ALTAMIRA,15.0,0.0,1.0,-4.1791,-53.6912,74.0
1243598,2023-08-02,PARÁ,SÃO FÉLIX DO XINGU,0.0,0.0,1.0,-6.295,-52.1666,125.6
588513,2023-10-22,PARÁ,PORTEL,4.0,0.0,1.0,-1.85278,-50.98604,10.1
171791,2023-07-17,MATO GROSSO,SÃO JOSÉ DO XINGU,5.0,0.0,1.0,-10.966,-52.5947,74.9
833085,2023-09-10,PARÁ,DOM ELISEU,71.0,0.0,1.0,-4.0346,-48.07122,3.5
835462,2023-09-10,PARÁ,ÓBIDOS,20.0,0.0,1.0,1.68151,-55.65351,0.8
1066905,2023-09-21,MATO GROSSO,NOVA UBIRATÃ,3.0,0.0,1.0,-12.65725,-54.69537,1.7
1503115,2023-08-21,PARÁ,ITUPIRANGA,12.0,0.0,1.0,-5.05598,-50.47003,10.5
1537610,2023-08-22,MATO GROSSO,NOVA SANTA HELENA,9.0,0.0,1.0,-11.16788,-54.89407,57.5
1247344,2023-08-03,MATO GROSSO,PORTO DOS GAÚCHOS,52.0,0.0,1.0,-11.93897,-56.69968,1.4
689607,2023-08-31,PARÁ,TOMÉ-AÇU,21.0,0.93,1.0,-2.3931,-48.1827,43.9
488915,2023-10-14,RORAIMA,AMAJARI,19.0,0.8,1.0,3.68623,-61.01447,7.8
1159300,2023-09-26,PARÁ,CHAVES,5.0,0.0,1.0,-0.35372,-49.54818,4.1
2078154,2023-11-16,RONDÔNIA,PIMENTEIRAS DO OESTE,5.0,0.0,1.0,-13.1592,-61.968102,0
1693269,2023-10-27,PARÁ,PARAGOMINAS,19.0,0.0,1.0,-3.2503,-46.8709,53.2
462579,2023-10-13,MATO GROSSO,BOM JESUS DO ARAGUAIA,2.0,0.1,1.0,-12.3608,-51.8611,58.2
840470,2023-09-10,MATO GROSSO,MATUPÁ,5.0,0.0,1.0,-10.21532,-54.20202,7.2
1397331,2023-08-17,ACRE,PORTO WALTER,3.0,0.0,1.0,-8.27523,-72.77711,4.4
1274829,2023-08-07,MATO GROSSO,PARANATINGA,85.0,0.0,1.0,-13.3549,-54.3386,53.8
370320,2023-10-08,MATO GROSSO,COTRIGUAÇU,3.0,0.2,1.0,-9.10484,-58.94142,2.3
1880400,2023-11-05,MARANHÃO,SANTA LUZIA,2.0,0.0,1.0,-4.5568,-45.88,84.2
2021755,2023-11-13,MARANHÃO,TURILÂNDIA,5.0,0.0,1.0,-2.1244,-45.3285,66.9
757630,2023-09-07,PARÁ,RONDON DO PARÁ,36.0,0.0,1.0,-4.1138,-48.424,72.6
1294928,2023-08-09,MATO GROSSO,NOVA MARINGÁ,54.0,0.0,1.0,-13.1072,-57.1712,73.4
1460005,2023-08-20,PARÁ,ALTAMIRA,10.0,0.0,1.0,-7.7221,-54.7913,98.8
30657,2023-03-24,RORAIMA,NORMANDIA,9.0,0.0,1.0,3.86829,-59.63394,1.0
1869820,2023-11-04,PARÁ,ITUPIRANGA,11.0,0.0,1.0,-5.24025,-50.09927,8.1
1641994,2023-07-13,MATO GROSSO,DENISE,17.0,0.0,1.0,-14.7945,-56.9676,100.9
1962325,2023-11-10,PARÁ,NOVA ESPERANÇA DO PIRIÁ,0.0,0.0,1.0,-2.4153,-47.0736,55.0
1346117,2023-08-15,MATO GROSSO,SANTA CRUZ DO XINGU,12.0,0.1,1.0,-10.1232,-52.1323,156.3
1514743,2023-08-22,PARÁ,ALTAMIRA,11.0,0.0,1.0,-8.00314,-55.02452,1.7
1838260,2023-11-03,PARÁ,TOMÉ-AÇU,11.0,0.1,1.0,-2.7254,-48.3674,130.2
2213931,2023-12-03,RORAIMA,BOA VISTA,7.0,0.05,1.0,3.13731,-60.69265,23.8
1814803,2023-11-01,PARÁ,ITUPIRANGA,8.0,0.0,1.0,-5.03743,-49.98727,9.8
2245721,2023-12-15,PARÁ,PRAINHA,4.0,0.22,1.0,-1.7716,-53.2254,48.6
511451,2023-10-17,PARÁ,ÓBIDOS,2.0,0.91,1.0,1.8038,-55.5458,46.3
1024633,2023-09-18,PARÁ,RONDON DO PARÁ,23.0,0.0,1.0,-4.31292,-48.60377,3.0
1646216,2023-07-26,MATO GROSSO,VILA RICA,55.0,0.0,1.0,-9.8251,-51.8879,69.8
1058110,2023-09-20,AMAPÁ,TARTARUGALZINHO,43.0,0.0,1.0,1.11435,-50.78645,11.1
17809,2023-02-20,RORAIMA,NORMANDIA,7.0,0.0,1.0,3.90775,-59.76825,14.5
462881,2023-10-13,PARÁ,SANTA CRUZ DO ARARI,7.0,1.23,1.0,-0.6917,-49.2377,88.8
1841934,2023-11-03,PARÁ,MUANÁ,4.0,0.11,1.0,-1.2084,-49.1476,68.4
1352407,2023-08-15,PARÁ,ANAPU,7.0,0.0,1.0,-3.82853,-51.44744,8.8
1213556,2023-09-29,AMAPÁ,TARTARUGALZINHO,7.0,0.0,1.0,1.2913,-50.91235,3.3
1930603,2023-11-06,PARÁ,ALENQUER,4.0,0.0,1.0,-1.69651,-54.70567,12.1
175922,2023-07-19,MARANHÃO,ARAGUANÃ,18.0,1.64,1.0,-3.12412,-45.80009,0.9
589998,2023-10-22,MARANHÃO,ALTO ALEGRE DO PINDARÉ,6.0,0.0,1.0,-4.0127,-46.125099,0
1149121,2023-09-26,PARÁ,PORTEL,5.0,0.0,1.0,-3.0922,-50.68867,1.2
1565109,2023-08-23,MATO GROSSO,CONFRESA,76.0,0.0,1.0,-10.6219,-51.88469,11.1
1417196,2023-08-18,MATO GROSSO,NOVA MARINGÁ,3.0,0.0,1.0,-13.06126,-56.87249,47.5
2194829,2023-11-29,RORAIMA,NORMANDIA,3.0,0.0,1.0,4.06112,-60.22439,16.4
2182144,2023-11-25,AMAPÁ,AMAPÁ,37.0,0.0,1.0,1.3169,-50.454,127.6
301101,2023-10-05,PARÁ,MARABÁ,7.0,0.0,1.0,-5.79157,-49.80899,4.9
1027952,2023-09-18,RONDÔNIA,CEREJEIRAS,4.0,0.1,1.0,-13.2477,-61.7342,94.2
314735,2023-10-06,PARÁ,ULIANÓPOLIS,15.0,0.0,1.0,-3.68443,-47.63004,1.8
452786,2023-10-12,PARÁ,NOVO REPARTIMENTO,1.0,0.0,1.0,-4.75942,-49.77435,15.9
346198,2023-10-07,PARÁ,PORTEL,0.0,0.0,1.0,-3.0503,-50.3751,80.6
158460,2023-07-08,PARÁ,CONCEIÇÃO DO ARAGUAIA,49.0,0.0,1.0,-8.0123,-49.657,55.9
1161743,2023-09-26,RONDÔNIA,PARECIS,6.0,0.0,1.0,-12.32769,-61.6427,5.8
1720983,2023-10-27,MARANHÃO,ALTO ALEGRE DO PINDARÉ,4.0,0.0,1.0,-3.8486,-46.0717,68.8
785572,2023-09-08,MARANHÃO,AMARANTE DO MARANHÃO,113.0,0.0,1.0,-5.34704,-46.7071,23.2
1131343,2023-09-25,PARÁ,MOJU,19.0,0.0,1.0,-3.18288,-49.28897,15.8
1455875,2023-08-20,MATO GROSSO,NOVA BANDEIRANTES,5.0,0.0,1.0,-9.2174,-58.448,71.1
969338,2023-08-29,MATO GROSSO,NOVA MARINGÁ,13.0,0.19,1.0,-12.98406,-56.83556,14.1
2221494,2023-12-07,PARÁ,MARABÁ,3.0,0.1,1.0,-5.84293,-49.59248,6.6
128915,2023-06-25,MATO GROSSO,SANTA CRUZ DO XINGU,22.0,0.0,1.0,-10.307172,-52.519451,0
1670843,2023-06-29,MARANHÃO,VILA NOVA DOS MARTÍRIOS,18.0,0.0,1.0,-5.17963,-48.07935,9.6
1497792,2023-08-21,PARÁ,ALTAMIRA,8.0,0.0,1.0,-8.6333,-54.8739,70.8
1133812,2023-09-25,PARÁ,GOIANÉSIA DO PARÁ,5.0,0.0,1.0,-3.89433,-49.1301,20.8
26335,2023-03-19,RORAIMA,PACARAIMA,5.0,0.0,1.0,3.95381,-60.62244,8.3
2192812,2023-11-29,MARANHÃO,PINHEIRO,2.0,0.0,1.0,-2.43611,-45.09547,23.7
1919047,2023-10-31,PARÁ,ITUPIRANGA,5.0,0.0,1.0,-4.85749,-49.88956,2.8
2202445,2023-12-01,RORAIMA,AMAJARI,8.0,0.0,1.0,3.57578,-61.14155,19.6
1942964,2023-11-09,MARANHÃO,VITÓRIA DO MEARIM,2.0,0.0,1.0,-3.64011,-44.86592,3.3
2114946,2023-11-17,RONDÔNIA,ALTA FLORESTA D'OESTE,7.0,0.0,1.0,-12.89217,-62.58398,47.1
1544135,2023-08-23,PARÁ,ALTAMIRA,8.0,0.0,1.0,-8.28089,-54.73263,1.1
1797117,2023-10-31,MARANHÃO,SÃO VICENTE FERRER,15.0,0.0,1.0,-2.8873,-45.0118,65.0
1081324,2023-09-22,PARÁ,TAILÂNDIA,47.0,0.0,1.0,-3.31506,-48.81263,4.4
417832,2023-10-10,AMAPÁ,MACAPÁ,18.0,0.0,1.0,0.08628,-51.10843,7.1
1310519,2023-08-11,MATO GROSSO,TANGARÁ DA SERRA,48.0,0.0,1.0,-14.73241,-57.68607,1.3
660541,2023-09-04,RONDÔNIA,CUJUBIM,3.0,0.0,1.0,-9.1524,-62.3426,69.9
1291360,2023-08-09,MATO GROSSO,PARANATINGA,58.0,0.0,1.0,-13.3558,-54.2766,49.4
1183567,2023-09-27,PARÁ,PACAJÁ,6.0,0.0,1.0,-3.4389,-50.1738,102.5
1540310,2023-08-22,MATO GROSSO,NOVA SANTA HELENA,9.0,0.0,1.0,-11.1642,-54.9007,114.8
1448349,2023-08-20,PARÁ,ALTAMIRA,8.0,0.0,1.0,-8.47347,-54.87914,1.3
1039443,2023-09-19,PARÁ,SÃO JOÃO DO ARAGUAIA,19.0,0.0,1.0,-5.40882,-48.97631,4.0
1497772,2023-08-21,PARÁ,ALTAMIRA,9.0,0.0,1.0,-8.427,-55.0286,57.6
1980214,2023-11-12,PARÁ,MOJUÍ DOS CAMPOS,5.0,0.0,1.0,-2.8413,-54.810001,0
1038979,2023-09-19,RONDÔNIA,PIMENTEIRAS DO OESTE,5.0,0.29,1.0,-13.4567,-61.7396,187.0
1927978,2023-11-06,MARANHÃO,PEDRO DO ROSÁRIO,71.0,0.04,1.0,-3.1821,-45.5861,142.9
34850,2023-04-04,RORAIMA,PACARAIMA,8.0,0.0,1.0,3.65294,-60.46933,3.6
1800360,2023-11-01,PARÁ,PONTA DE PEDRAS,9.0,0.0,1.0,-1.4116,-49.0597,59.6
1452125,2023-08-20,PARÁ,ALTAMIRA,11.0,0.0,1.0,-6.3052,-53.2934,102.3
1212138,2023-09-29,MARANHÃO,TURILÂNDIA,9.0,0.0,1.0,-2.25813,-45.35647,2.7
2076595,2023-11-15,MARANHÃO,PEDRO DO ROSÁRIO,6.0,0.1,1.0,-2.9406,-45.5726,77.8
26700,2023-03-20,RORAIMA,UIRAMUTÃ,8.0,0.0,1.0,4.26589,-60.25132,5.5
801807,2023-09-08,MATO GROSSO,ALTA FLORESTA,0.0,1.82,1.0,-10.5455,-56.3826,94.8
301852,2023-10-05,PARÁ,ORIXIMINÁ,12.0,0.0,1.0,1.62443,-55.97686,24.7
1197421,2023-09-28,PARÁ,ÓBIDOS,5.0,0.0,1.0,1.7118,-55.7643,65.4
423426,2023-10-10,PARÁ,CACHOEIRA DO ARARI,10.0,0.0,1.0,-0.7472,-49.131,53.4
2224266,2023-12-08,MARANHÃO,NOVA OLINDA DO MARANHÃO,0.0,0.2,1.0,-2.91426,-45.77199,5.7
411759,2023-10-10,PARÁ,ÓBIDOS,16.0,0.0,1.0,1.7303,-55.6456,71.5
586678,2023-10-22,MARANHÃO,AÇAILÂNDIA,6.0,0.0,1.0,-4.93093,-47.53638,6.2
1805163,2023-11-01,PARÁ,ULIANÓPOLIS,17.0,0.0,1.0,-3.71236,-47.1487,0.9
2248995,2023-12-16,PARÁ,VITÓRIA DO XINGU,4.0,0.96,1.0,-3.00051,-52.01052,1.4
426226,2023-10-10,MARANHÃO,BURITICUPU,113.0,0.0,1.0,-4.6901,-46.446701,0
930148,2023-09-14,PARÁ,ALTAMIRA,4.0,0.0,1.0,-4.13128,-52.06313,4.9
1778397,2023-10-30,MARANHÃO,SÃO VICENTE FERRER,12.0,0.0,1.0,-2.8505,-44.9226,387.9
1197806,2023-09-28,AMAZONAS,JUTAÍ,0.0,0.0,1.0,-2.7525,-66.7614,38.4
132311,2023-06-26,MATO GROSSO,ARIPUANÃ,12.0,0.0,1.0,-10.3337,-58.9275,67.6
2180276,2023-11-25,RORAIMA,PACARAIMA,9.0,0.0,1.0,4.07694,-60.7776,4.3
1802605,2023-11-01,PARÁ,PLACAS,7.0,0.45,1.0,-4.0106,-54.3009,97.5
467802,2023-10-13,AMAPÁ,MACAPÁ,20.0,2.91,1.0,0.12958,-51.12182,2.9
514852,2023-10-17,MARANHÃO,BOM JARDIM,5.0,0.0,1.0,-3.6446,-45.9917,254.7
860110,2023-10-24,MARANHÃO,MARAJÁ DO SENA,7.0,7.6,1.0,-4.7815,-45.7106,46.6
682822,2023-09-05,PARÁ,URUARÁ,5.0,0.0,1.0,-4.16907,-53.87751,5.9
1938917,2023-11-09,RORAIMA,UIRAMUTÃ,10.0,0.15,1.0,4.65023,-60.11322,0.9
1143532,2023-09-25,MARANHÃO,BOM JARDIM,23.0,0.0,1.0,-4.2911,-46.6935,79.3
1020155,2023-09-17,MARANHÃO,ARAME,117.0,0.0,1.0,-5.2253,-46.1757,69.2
2046954,2023-11-14,PARÁ,ÓBIDOS,6.0,0.03,1.0,2.0782,-55.7789,96.9
1233794,2023-09-30,PARÁ,ÓBIDOS,7.0,0.0,1.0,1.81509,-55.67516,11.0
2071394,2023-11-15,RONDÔNIA,PIMENTEIRAS DO OESTE,4.0,0.0,1.0,-13.14466,-61.96207,6.2
1693787,2023-10-27,PARÁ,CAPITÃO POÇO,12.0,0.0,1.0,-2.2477,-47.3622,134.9
877563,2023-09-12,PARÁ,MUANÁ,1.0,0.0,1.0,-1.2453,-49.1897,79.7
335189,2023-10-07,AMAPÁ,FERREIRA GOMES,13.0,0.0,1.0,0.93064,-51.17635,4.3
1516650,2023-08-22,PARÁ,ALTAMIRA,7.0,0.0,1.0,-8.59547,-54.78615,2.0
1530227,2023-08-22,PARÁ,ALTAMIRA,7.0,0.0,1.0,-8.59804,-54.78716,9.3
865285,2023-09-11,MARANHÃO,AÇAILÂNDIA,10.0,0.0,1.0,-4.74375,-47.79952,4.5
1035811,2023-09-18,PARÁ,NOVO REPARTIMENTO,0.0,2.83,1.0,-4.142,-50.0421,62.9
2177469,2023-11-25,AMAPÁ,AMAPÁ,37.0,0.0,1.0,1.32118,-50.46944,53.6
1208901,2023-09-29,PARÁ,ÓBIDOS,6.0,0.0,1.0,1.87697,-55.76622,17.4
1302947,2023-08-10,MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,57.0,0.0,1.0,-14.82946,-59.63864,3.5
1533929,2023-08-22,MATO GROSSO,NOVA MARINGÁ,7.0,0.0,1.0,-13.0174,-56.84832,8.9
1093785,2023-09-23,MATO GROSSO,NOVA UBIRATÃ,5.0,0.1,1.0,-12.68261,-54.66741,7.6
640830,2023-09-04,PARÁ,ÓBIDOS,12.0,0.0,1.0,1.61344,-55.6596,0.6
2189249,2023-11-27,MARANHÃO,SENADOR LA ROCQUE,4.0,0.0,1.0,-5.36981,-47.03038,13.8
2124938,2023-11-18,RONDÔNIA,PIMENTEIRAS DO OESTE,8.0,0.0,1.0,-13.4588,-61.5257,65.1
1008110,2023-09-17,PARÁ,IPIXUNA DO PARÁ,17.0,0.0,1.0,-3.24911,-48.58722,3.7
1091620,2023-09-23,MARANHÃO,LAGO DA PEDRA,16.0,0.0,1.0,-4.51547,-45.1341,9.6
